pitch_no,game_no,pa_of_inning,pitch_of_pa,batter_side,pitcher_throws,outs,balls,strikes,k_or_bb,hit_type,play_result,pitch_call,tagged_pitch_type,rel_speed,spin_rate,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,strike_prob,exit_speed,angle,direction,distance,bearing
929,11,3,2,Left,Right,1,1,0,Undefined,Undefined,Undefined,StrikeSwinging,ChangeUp,83.63656515,1586.223243,2:30,5.642892392,2.650760076,6.605587043,-33.68023172,4.658511952,15.49188903,1.809999793,0.018564635,0.976463795,NULL,NULL,NULL,NULL,NULL
930,11,3,3,Left,Right,1,1,1,Undefined,Undefined,Undefined,FoulBall,Fastball,94.45657279,2400.86497,1:15,5.665180536,2.725293505,6.416082331,-14.85548087,15.52136136,11.40568043,3.672902034,0.157439752,0.026730295,NULL,NULL,NULL,NULL,NULL
931,11,3,4,Left,Right,1,1,2,Undefined,Undefined,Undefined,FoulBall,ChangeUp,84.60383979,1478.811064,3:00,5.547791521,2.749538768,6.677026794,-37.85141345,-0.362562905,15.29247593,1.122400146,-0.032902157,0.001529764,NULL,NULL,NULL,NULL,NULL
932,11,3,5,Left,Right,1,1,2,Undefined,Undefined,Undefined,FoulBall,Fastball,95.08279134,2414.997172,1:45,5.640173127,2.931074733,6.158720027,-15.70393582,14.86988347,17.41847101,3.484342542,0.482193725,0.111395739,75.76287179,54.85102487,-132.8197938,208.2288171,-140.8946186
933,11,3,6,Left,Right,1,1,2,Strikeout,Undefined,Undefined,StrikeSwinging,Curveball,80.95977585,2364.099147,7:00,5.576411637,2.795511096,5.693041058,-58.97924021,-15.6618539,-9.412079586,0.973182,-0.697142267,0.000118048,NULL,NULL,NULL,NULL,NULL
934,11,4,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,StrikeCalled,ChangeUp,82.78347368,1625.968898,2:30,5.662489393,2.521983243,6.722443379,-35.06330617,4.169101568,16.29768993,1.716814769,-0.599984953,0.867971003,NULL,NULL,NULL,NULL,NULL
935,11,4,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,BallCalled,Slider,87.54323699,2313.942631,10:45,5.681429615,2.578308892,6.284382595,-33.42405445,2.687087059,-2.184385001,4.61E-01,-2.546659532,8.24E-06,NULL,NULL,NULL,NULL,NULL
936,11,4,3,Right,Right,2,1,1,Undefined,Undefined,Undefined,FoulBall,Fastball,93.86145173,2314.561181,1:00,5.773318679,2.629413587,6.772151755,-13.39438615,16.94702577,10.71128383,2.997939423,0.682658906,0.826288581,NULL,NULL,NULL,NULL,NULL
937,11,4,4,Right,Right,2,1,2,Strikeout,Undefined,Undefined,StrikeSwinging,Slider,93.39854711,2363.807921,1:30,5.740460847,2.622752277,6.522641505,-17.90500049,13.12583305,11.86330183,4.32E+00,0.071412705,5.62E-05,NULL,NULL,NULL,NULL,NULL
938,11,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,93.43095947,2243.420817,1:30,5.78414403,2.77504051,6.268642734,-17.36393125,14.02528054,12.97614963,3.70544637,-0.295667556,0.026602423,NULL,NULL,NULL,NULL,NULL
939,11,1,2,Left,Right,0,1,0,Undefined,LineDrive,Single,InPlay,Fastball,93.29588385,2193.923775,1:15,5.736952331,2.616792293,6.310676572,-17.45398386,13.97005031,12.04367026,2.706404937,-0.075002078,0.996134639,105.3151013,8.906164264,18.47517021,168.2108907,20.41470356
940,11,2,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,Slider,84.83975156,2109.716216,10:45,5.727396403,2.606996017,6.142303647,-34.93784911,3.350139451,-2.96E+00,3.110481807,0.487625291,0.950764537,NULL,NULL,NULL,NULL,NULL
941,11,2,2,Right,Right,0,0,1,Undefined,GroundBall,Single,InPlay,Fastball,92.37559043,2078.02328,1:30,5.826014048,2.720980469,6.218745593,-19.67582372,12.38910615,11.26151932,1.229646434,0.170365667,0.018831518,106.2036135,-0.417107205,18.58033659,28.24536459,18.84802775
942,11,3,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,BallCalled,Slider,84.71952259,2118.829714,11:00,5.806875174,2.638732442,6.126537563,-33.50228736,5.101935126,-3.187305292,3.439035354,0.803828047,0.076320864,NULL,NULL,NULL,NULL,NULL
943,11,3,2,Right,Right,0,1,0,Undefined,FlyBall,Out,InPlay,Fastball,92.53581693,2232.283948,1:30,5.755642253,2.657832613,6.355445061,-18.02890359,13.59605605,12.21627978,2.244137546,0.152455825,0.996287704,94.95183041,43.04678872,10.94160607,316.1181052,20.7683761
944,11,4,1,Right,Right,1,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,94.70232179,2330.118063,1:15,5.758835805,2.643123294,6.214722048,-15.26952859,15.36424747,12.33946442,2.741116014,-0.538742938,0.981619477,NULL,NULL,NULL,NULL,NULL
945,11,4,2,Right,Right,1,0,1,Undefined,Undefined,Undefined,BallCalled,Fastball,93.03493612,2378.621258,1:15,5.694826337,2.585598055,6.488842379,-14.95326099,16.2959604,11.14308583,1.495913161,-0.226233735,0.372545868,NULL,NULL,NULL,NULL,NULL
946,11,4,3,Right,Right,1,1,1,Undefined,Undefined,Undefined,BallCalled,Slider,86.00844289,2198.522961,10:30,5.655854107,2.564636323,6.224013967,-34.87931542,2.193927744,-2.227209249,7.08E-01,-1.645930814,1.10E-05,NULL,NULL,NULL,NULL,NULL
947,11,4,4,Right,Right,1,2,1,Undefined,Undefined,Undefined,FoulBall,Fastball,95.58736127,2429.084077,1:15,5.677310971,2.610453,6.302584712,-14.7029055,15.09789137,12.80942733,1.744158685,0.059907744,0.94520402,68.62982883,-19.2620919,-53.3945952,6.04593261,-39.35505262
948,11,4,5,Right,Right,1,2,2,Undefined,Undefined,Undefined,FoulBall,Fastball,94.07715836,2393.998266,1:15,5.712268065,2.671713791,6.755371125,-14.38419778,15.91451895,1.10E+01,2.87064551,1.413001172,0.000310914,NULL,NULL,NULL,NULL,NULL
949,11,4,6,Right,Right,1,2,2,Undefined,Undefined,Undefined,BallCalled,ChangeUp,84.03703991,1649.00496,2:15,5.578159736,2.590687552,6.557247072,-30.07740678,8.336269593,17.19568345,-3.75E-01,-1.652340035,5.94E-06,NULL,NULL,NULL,NULL,NULL
950,11,4,7,Right,Right,1,3,2,Strikeout,Undefined,Undefined,StrikeSwinging,Fastball,93.38648345,2356.130491,1:30,5.683048691,2.442454098,6.242849146,-17.85334914,13.38945942,14.03987676,3.423229399,0.491359585,0.441790521,NULL,NULL,NULL,NULL,NULL
951,11,5,1,Right,Right,2,0,0,Undefined,LineDrive,Single,InPlay,Slider,85.36619387,2283.740946,11:30,5.67604914,2.729450862,6.184327128,-34.71561789,2.5776823,-0.528638232,2.457807699,0.281423855,0.996969402,90.12454093,11.52987919,14.51381153,204.635117,23.55336702
952,12,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,93.79245206,2370.55962,1:15,5.911291637,2.817203719,5.694755772,-16.02786234,15.8947851,12.88254443,2.434967351,1.155155207,0.133481234,75.20255245,38.97847717,-149.0078272,209.7622554,-153.1022958
953,12,1,2,Left,Right,0,0,1,Undefined,LineDrive,Single,InPlay,Fastball,93.70528593,2368.804236,1:30,5.853784691,2.749486161,5.986776359,-19.61963772,11.75322069,10.80594508,2.881989575,0.258713649,0.98452419,105.4643944,12.36110586,20.03795581,199.0013548,24.79353983
954,12,2,1,Left,Right,0,0,0,Undefined,GroundBall,FieldersChoice,InPlay,Fastball,92.53940611,2318.288709,1:15,5.892719563,2.841762203,5.989559774,-20.52076586,11.86028638,10.15204643,1.511435157,-0.228743049,0.547194004,75.4952866,-26.58033281,7.107632033,3.834619453,8.432902888
955,12,3,1,Right,Right,1,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,93.67970912,2322.571982,1:00,5.875846996,2.708061533,5.995669874,-17.64065017,13.70883336,7.514665665,3.274616091,-0.399198741,0.881588936,NULL,NULL,NULL,NULL,NULL
956,12,3,2,Right,Right,1,0,1,Undefined,Undefined,Undefined,StrikeSwinging,Fastball,94.4139826,2313.589314,1:15,5.984597009,2.686676531,5.903317756,-15.78554455,15.05190457,10.42662126,3.564001337,0.851300189,0.019954411,NULL,NULL,NULL,NULL,NULL
957,12,3,3,Right,Right,1,0,2,Undefined,Undefined,Undefined,FoulBall,ChangeUp,84.97527097,1515.397761,2:45,5.864731268,2.737016797,6.248262247,-35.60867762,2.370343701,1.51E+01,1.555966791,0.189251807,0.304374069,NULL,NULL,NULL,NULL,NULL
958,12,3,4,Right,Right,1,0,2,Strikeout,Undefined,Undefined,StrikeSwinging,Fastball,94.12190879,2424.658272,1:15,5.821379253,2.787177012,5.882665126,-15.52628938,15.74976204,11.48033425,3.999998512,0.306290371,0.000127247,NULL,NULL,NULL,NULL,NULL
959,12,4,1,Left,Right,2,0,0,Undefined,Undefined,Undefined,StrikeCalled,Slider,87.00166417,2337.383006,11:15,5.914039343,2.752891079,5.680534537,-32.28805308,4.297433338,-1.63029275,2.072021965,-0.039592627,0.99380362,NULL,NULL,NULL,NULL,NULL
960,12,4,2,Left,Right,2,0,1,Undefined,Undefined,Undefined,BallCalled,ChangeUp,83.68609868,1556.376101,3:00,5.79228186,2.800621395,5.916958955,-38.95039375,0.698423885,14.6060743,-0.151862939,0.020396398,0.000168458,NULL,NULL,NULL,NULL,NULL
961,12,4,3,Left,Right,2,1,1,Undefined,Undefined,Undefined,BallCalled,Fastball,93.98412567,2391.754014,1:00,5.917239772,2.823486845,5.83497576,-17.05559874,14.50925534,9.707729951,2.67473938,1.194377665,0.028131161,NULL,NULL,NULL,NULL,NULL
962,12,4,4,Left,Right,2,2,1,Undefined,Undefined,Undefined,StrikeCalled,Fastball,93.35167207,2357.347195,1:15,5.845888656,2.78460024,5.77351556,-18.02116921,13.86550406,10.68443045,2.468578498,0.791592546,0.927216232,NULL,NULL,NULL,NULL,NULL
963,12,4,5,Left,Right,2,2,2,Undefined,GroundBall,Out,InPlay,ChangeUp,84.96408979,1565.980816,2:45,5.692460727,2.814879327,6.490410618,-34.32311031,3.163659962,17.21744167,1.229240171,0.580985564,0.020201867,91.80185843,-2.579135309,32.50489489,25.01570021,27.08856694
964,12,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,92.70731103,2328.852718,1:15,5.88776696,2.639238746,5.856780373,-17.48571069,14.79306057,11.77897358,2.806788492,-0.475047164,0.987072408,NULL,NULL,NULL,NULL,NULL
965,12,1,2,Right,Right,0,0,1,Undefined,Undefined,Undefined,StrikeCalled,Curveball,78.75878507,2233.777139,7:00,5.80045507,2.699436603,5.128660848,-61.6351682,-15.47117195,-10.13463231,2.688236719,0.481510179,0.98828131,NULL,NULL,NULL,NULL,NULL
966,12,1,3,Right,Right,0,0,2,Undefined,FlyBall,Out,InPlay,Fastball,94.55161528,2364.755497,1:30,5.893374326,2.674493572,5.77908135,-16.48730036,14.68567547,13.73312778,3.98E+00,0.24980632,7.43E-05,96.57285261,36.27837222,-8.333628136,351.0854626,-5.145235751
967,12,2,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,93.82562788,2358.721872,1:15,5.879252491,2.725315698,5.863121996,-17.99895226,13.48887064,10.39701253,2.532714649,-0.519324149,0.984556913,NULL,NULL,NULL,NULL,NULL
968,12,2,2,Left,Right,1,0,1,Undefined,FlyBall,Out,InPlay,Fastball,93.76507031,2339.593759,1:30,5.783582019,2.790392716,5.787572369,-17.99845635,13.40522483,12.75784886,3.057309523,-0.077055374,0.931330562,92.46599607,43.54411962,-21.93154303,314.5038425,-40.74669851
969,12,3,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,93.2518002,2388.638284,1:30,5.878001383,2.568875661,5.899326831,-19.06340878,13.04894655,13.21271542,3.030403549,-0.302368062,0.986418545,NULL,NULL,NULL,NULL,NULL
970,12,3,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,BallCalled,Slider,88.00134426,2377.237854,11:15,5.916395285,2.5380256,5.818000392,-31.26392927,4.778020423,-2.028439929,1.09E+00,-1.894797483,2.49E-05,NULL,NULL,NULL,NULL,NULL
971,12,3,3,Right,Right,2,1,1,Undefined,Undefined,Undefined,BallCalled,Slider,86.6417937,2244.143936,10:30,5.813562818,2.538887504,5.88347739,-32.39423348,5.06865702,-4.689829619,-1.30E-01,-1.990655673,7.50E-06,NULL,NULL,NULL,NULL,NULL
972,12,3,4,Right,Right,2,2,1,Undefined,LineDrive,Out,InPlay,Fastball,93.76851817,2355.067474,1:00,5.840704372,2.497839758,6.448297208,-15.70313972,14.99547907,8.7395314,2.32127862,-0.607512385,0.979609311,102.732802,17.1913821,4.099352933,365.7418098,13.60547598
973,12,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,92.97871276,2388.364522,1:00,5.935145483,2.530144648,6.257010876,-15.7067267,15.52881003,9.16E+00,3.715263154,-0.512327749,0.005044217,NULL,NULL,NULL,NULL,NULL
974,12,1,2,Right,Right,0,1,0,Undefined,GroundBall,Out,InPlay,Slider,88.34423918,2247.346517,11:45,5.849967399,2.666962247,5.960206199,-28.9572583,6.111637962,-0.665653176,1.292395786,-0.480396977,0.112465151,73.18401558,3.861440586,-15.27960206,59.5398963,-15.46137763
975,12,2,1,Left,Right,1,0,0,Undefined,FlyBall,Out,InPlay,Fastball,93.19656565,2313.581839,1:00,5.841548185,2.727679243,6.062455871,-17.74879057,13.91766777,9.28E+00,2.137030191,0.006129257,0.996458352,93.89198376,37.83260131,-26.27909501,321.9365948,-46.21612754
976,12,3,1,Left,Right,2,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,94.10872958,2291.229742,1:30,5.823307201,2.725932077,5.960068099,-17.59763601,13.51887452,13.16454802,2.918076038,1.223188448,0.010046496,NULL,NULL,NULL,NULL,NULL
977,12,3,2,Left,Right,2,1,0,Undefined,Undefined,Undefined,StrikeSwinging,ChangeUp,84.15134289,1561.132712,2:15,5.741691982,2.769144016,6.060850301,-32.03527145,7.279373427,17.18409766,1.501761281,-0.190968692,0.518630385,NULL,NULL,NULL,NULL,NULL
978,12,3,3,Left,Right,2,1,1,Undefined,Undefined,Undefined,FoulBall,Fastball,94.24587985,2318.757367,1:15,5.767274308,2.73275682,5.857368289,-15.48037544,15.53626554,12.00070602,1.929103879,-0.463042745,0.965058625,71.17659509,40.88529327,-67.12400762,207.6839963,-82.37790768
979,12,3,4,Left,Right,2,1,2,Undefined,GroundBall,Out,InPlay,Curveball,81.03861466,2293.812534,6:45,5.779877187,2.642399361,4.59909366,-61.03127486,-16.18870587,-7.474944351,1.206447124,0.593669623,0.007555046,91.82392381,9.108550032,17.88481257,140.8897235,21.68668402
980,12,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,ChangeUp,84.11707189,1561.74861,2:45,5.742162538,2.831945126,5.90571677,-36.20452284,2.920324813,15.43574563,2.744415006,0.386410188,0.995853901,NULL,NULL,NULL,NULL,NULL
981,12,1,2,Left,Right,0,0,1,Undefined,Undefined,Undefined,FoulBall,Fastball,94.4343755,2261.655595,1:15,5.794157655,2.835182243,5.842061415,-16.13705538,14.9821889,12.38638435,2.59700265,-0.997859577,0.046580978,96.49433382,87.42366187,21.67847515,13.47186059,-151.941538
982,12,1,3,Left,Right,0,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,94.49589303,2384.943708,1:00,5.865984317,2.796840092,5.602686222,-14.56165359,16.89571375,9.657304509,5.16E+00,1.471634967,1.33E-06,NULL,NULL,NULL,NULL,NULL
983,12,1,4,Left,Right,0,1,2,Strikeout,Undefined,Undefined,StrikeSwinging,Curveball,81.32010679,2194.008999,6:45,5.763135065,2.731508913,5.473083691,-56.26189887,-13.42762098,-6.501043428,8.92E-01,-0.319360254,8.07E-05,NULL,NULL,NULL,NULL,NULL
984,12,2,1,Right,Right,1,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,94.46977068,2371.850405,1:15,5.793284054,2.572512101,6.565865331,-16.07561741,14.12336849,10.05185907,2.733560584,-0.883088318,0.738914073,NULL,NULL,NULL,NULL,NULL
985,12,2,2,Right,Right,1,0,1,Undefined,Undefined,Undefined,BallCalled,Slider,87.57156201,2263.399583,11:00,5.777793196,2.624346981,5.979753976,-31.28198925,4.819526574,-3.042878785,2.22E-01,-1.397355421,1.98E-05,NULL,NULL,NULL,NULL,NULL
986,12,2,3,Right,Right,1,1,1,Undefined,GroundBall,Out,InPlay,Fastball,95.31884159,2415.314063,1:15,5.79134868,2.664074937,6.156964125,-15.11477595,15.14425977,12.08370833,2.024016091,-0.177793871,0.987325191,114.777766,2.398310858,0.495395452,69.40919896,0.288739069
987,12,3,1,Left,Right,2,0,0,Undefined,LineDrive,Double,InPlay,ChangeUp,83.4764513,1488.639944,2:15,5.760861674,2.743719618,6.179928489,-33.71523994,5.637354363,12.80140294,2.529406649,0.053177114,0.996915221,97.24362428,14.03715286,36.13362346,218.517699,44.06748444
988,12,4,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,StrikeSwinging,Slider,88.36250825,2292.826674,11:45,5.832229379,2.604937987,5.707215226,-27.51953381,7.709889155,-1.229633179,1.63716681,-0.526321575,0.81740737,NULL,NULL,NULL,NULL,NULL
989,12,4,2,Right,Right,2,0,1,Undefined,FlyBall,Out,InPlay,Fastball,94.14093832,2409.639473,1:30,5.753653129,2.688137093,6.212457086,-17.77510156,13.17879955,12.50327916,2.869428249,0.260639141,0.980436862,83.5060328,47.42174608,25.67923385,247.4335798,38.52146366
990,12,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,94.03066401,2330.820937,1:30,5.820703651,2.648145574,6.259853937,-18.61045036,12.09480962,1.13E+01,3.563845162,-0.203330659,0.233820558,NULL,NULL,NULL,NULL,NULL
991,12,1,2,Left,Right,0,0,1,Undefined,Undefined,Undefined,BallCalled,ChangeUp,85.36117215,1469.643809,2:30,5.630966586,2.813499453,6.580187831,-34.22728047,2.692283256,12.97737325,-0.175368247,0.030992917,0.000167616,NULL,NULL,NULL,NULL,NULL
992,12,1,3,Left,Right,0,1,1,Undefined,FlyBall,Out,InPlay,Fastball,94.37322056,2382.737948,1:30,5.790819139,2.751560413,5.681284679,-17.04162282,14.3045723,13.5388909,3.044711402,0.895158847,0.381170809,91.04714778,32.5459797,-23.39703073,331.8469731,-36.19320872
993,12,2,1,Right,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Slider,87.14858398,2227.297315,11:00,5.785134314,2.635782233,5.820657885,-30.27986025,6.181791271,-3.504466884,5.82E-01,-1.674693782,1.37E-05,NULL,NULL,NULL,NULL,NULL
994,12,2,2,Right,Right,1,1,0,Undefined,Undefined,Undefined,StrikeSwinging,Slider,86.91985319,2263.22568,11:45,5.83537983,2.693196207,5.760046593,-29.66711743,6.750787144,-1.215514502,1.466226297,-1.030907774,0.071139105,NULL,NULL,NULL,NULL,NULL
995,12,2,3,Right,Right,1,1,1,Undefined,Undefined,Undefined,BallCalled,Curveball,80.08009832,2194.656441,7:00,5.741996003,2.685304313,5.027685054,-60.81639773,-15.74701499,-9.046149335,6.36E-01,-1.33709166,7.56E-05,NULL,NULL,NULL,NULL,NULL
996,12,2,4,Right,Right,1,2,1,Undefined,GroundBall,Out,InPlay,Slider,85.41643032,2257.053012,11:15,5.732565853,2.679481109,5.671983634,-35.92272999,2.149485712,-0.819747396,2.251269079,-0.164180888,0.995813429,97.6933499,2.88543509,-15.8199362,84.34602282,-17.69297029
997,12,3,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,StrikeCalled,Slider,87.32276928,2235.790287,11:15,5.813816039,2.730040313,5.682878509,-32.10911265,4.09322759,-1.69E+00,1.92093603,0.566852812,0.975216329,NULL,NULL,NULL,NULL,NULL
998,12,3,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,FoulBall,Fastball,92.91044954,2240.386689,1:00,5.805166401,2.640280386,5.894010695,-17.61998477,14.34796082,9.353150138,2.658731668,-0.069276239,0.987917364,86.77541923,48.2983533,49.92841506,271.6728771,69.67448729
999,12,3,3,Right,Right,2,0,2,Undefined,GroundBall,Out,InPlay,Curveball,80.72602705,2174.168218,6:30,5.796825756,2.632562415,5.46461069,-57.89829963,-14.73026985,-4.844663574,1.582885544,0.204291166,0.449595213,77.8305,-19.4661,-8.80478,13.3897,-8.80478
1000,12,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,StrikeSwinging,Slider,87.09372821,2265.661828,12:00,5.759621921,2.79611154,5.716725587,-27.82108965,8.481861485,0.488712288,1.29896819,-0.857164744,0.005019747,NULL,NULL,NULL,NULL,NULL
1001,12,1,2,Left,Right,0,0,1,Undefined,Undefined,Undefined,BallCalled,Curveball,79.56730757,2426.320809,7:00,5.702813517,2.798615664,5.55962651,-57.58012489,-13.12094873,-6.894093521,1.118651065,-0.95011568,0.00044173,NULL,NULL,NULL,NULL,NULL
1002,12,1,3,Left,Right,0,1,1,Undefined,Undefined,Undefined,BallCalled,Fastball,93.5362381,2256.016446,1:00,5.724946661,2.789406583,6.042996389,-18.18663976,13.04664483,7.528459018,3.764685095,0.66112079,0.009725839,NULL,NULL,NULL,NULL,NULL
1003,12,1,4,Left,Right,0,2,1,Undefined,Undefined,Undefined,BallCalled,Fastball,93.6699281,2358.499936,1:00,5.691412557,2.767840712,6.030527193,-17.41562771,14.10210483,8.42E+00,2.220583196,-1.459760204,0.000125509,NULL,NULL,NULL,NULL,NULL
1004,12,1,5,Left,Right,0,3,1,Walk,Undefined,Undefined,BallCalled,Fastball,93.5067862,2427.755058,1:15,5.711190777,2.810096135,5.950473725,-16.82411378,14.79262414,11.26760294,3.346817078,0.945044852,0.116994254,NULL,NULL,NULL,NULL,NULL
1005,12,2,1,Left,Right,0,0,0,Undefined,LineDrive,Out,InPlay,Fastball,93.67318728,2317.861233,1:30,5.696531043,2.723790717,6.187977757,-17.55604231,13.7007162,13.59615803,2.686274699,0.159747082,0.996497691,97.27866515,22.09173247,5.41005192,370.8465706,7.477474236
1006,12,3,1,Left,Right,1,0,0,Undefined,Popup,Out,InPlay,Fastball,93.88286481,2356.800497,1:30,5.779264663,2.650283291,6.074326721,-16.47228326,14.88968833,13.5047105,2.041668775,-0.375336962,0.988905668,91.99668045,61.60568899,22.47651489,194.430539,12.64991695
1007,12,4,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,FoulBall,Slider,87.55613133,2316.814519,10:15,5.745097196,2.635972591,5.98156891,-33.16273247,2.825625929,-3.519665596,1.137805473,-0.461541207,0.005161501,NULL,NULL,NULL,NULL,NULL
1008,12,4,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,StrikeSwinging,ChangeUp,84.20402217,1700.944314,2:00,5.677915572,2.677608925,6.308423966,-31.60392248,6.855674026,11.83992298,0.535652855,-0.306585921,0.000193224,NULL,NULL,NULL,NULL,NULL
1009,12,4,3,Right,Right,2,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,94.16807881,2465.138624,1:15,5.790381601,2.532754156,6.603577798,-18.70202939,11.55861213,9.498111678,3.853954055,-0.285440367,0.002030254,NULL,NULL,NULL,NULL,NULL
1010,12,4,4,Right,Right,2,1,2,Strikeout,Undefined,Undefined,StrikeSwinging,Fastball,94.33365548,2468.859993,1:15,5.880328254,2.577530941,6.393760413,-17.02860921,13.41608977,11.30364888,3.64217055,0.088529859,0.071952552,NULL,NULL,NULL,NULL,NULL
1011,12,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,93.52926701,2290.591541,1:15,5.817941227,2.732440399,6.328300464,-18.02295092,13.16066589,9.742399425,2.901510043,-0.100679575,0.993421853,NULL,NULL,NULL,NULL,NULL
1012,12,1,2,Left,Right,0,0,1,Undefined,Undefined,Undefined,FoulBall,Fastball,94.35268883,2209.140612,1:15,5.856776905,2.647228153,6.081691458,-17.88011338,12.91456768,9.32707507,3.318830512,-0.450099902,0.576114953,NULL,NULL,NULL,NULL,NULL
1013,12,1,3,Left,Right,0,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,93.84183918,2180.120286,1:15,5.762407542,2.770194292,5.555792879,-19.04541163,12.70525326,10.32381108,5.55E+00,1.561682253,1.04E-06,NULL,NULL,NULL,NULL,NULL
1014,12,1,4,Left,Right,0,1,2,Undefined,Undefined,Undefined,FoulBall,Curveball,80.0103166,2217.401369,7:15,5.69615251,2.810252029,5.804853317,-56.08479015,-12.47826235,-1.06E+01,1.708291629,0.417268977,0.767820954,69.75722818,-39.35795648,47.2060772,3.907635534,16.87277355
1015,12,1,5,Left,Right,0,1,2,Undefined,Undefined,Undefined,FoulBall,Fastball,94.63467936,2322.29731,1:30,5.812170418,2.684672817,5.812896654,-14.26226371,16.95987932,15.65913654,3.110682257,-0.316855762,0.860515475,76.18363823,20.1406284,-169.7407007,165.6268463,-168.8935091
1016,12,1,6,Left,Right,0,1,2,Undefined,Undefined,Undefined,BallCalled,ChangeUp,84.39883505,1421.834177,2:45,5.567234351,2.975607291,5.981592861,-37.32680984,1.353453527,13.31916307,7.67E-01,0.581278024,7.32E-05,NULL,NULL,NULL,NULL,NULL
1017,12,1,7,Left,Right,0,2,2,Strikeout,Undefined,Undefined,StrikeSwinging,Fastball,94.95591929,2334.979696,1:30,5.675040603,2.843080355,6.160709423,-17.38280355,13.03314407,13.83113769,2.83244427,1.094877283,0.101520099,NULL,NULL,NULL,NULL,NULL
